,eliminado,mae,model,paredao,pred,pred_pct,rejeicao,repeticao,mean_absolute_error,correct
982,gizelly_bicalho,0.06348518518518513,ensamble1,14.0,babu,0.5063,0.5478999999999999,5.0,0.04159999999999997,False
983,ivy,0.1819523569023569,ensamble1,15.0,ivy,0.3608,0.7417,5.0,0.3809,True
984,mari,0.07877889140271492,ensamble1,16.0,manu_gavassi,0.47620499999999993,0.5416,5.0,0.06539500000000004,False
985,babu,0.08945111111111115,ensamble1,17.0,babu,0.4828799999999999,0.5715,5.0,0.08862000000000009,True
986,lucas_chumbo,0.19575119583333317,random_forest,1.0,lucas_chumbo,0.4654967500000003,0.7594,5.0,0.29390324999999967,True
987,petrix,0.22306067708333338,random_forest,2.0,petrix,0.6319139999999992,0.8027,5.0,0.17078600000000077,True
988,hadson,0.15883160833333326,random_forest,3.0,hadson,0.4833265000000002,0.7970999999999999,5.0,0.3137734999999997,True
989,lucas,0.09041909325396813,random_forest,4.0,lucas,0.4886040000000002,0.6262,5.0,0.13759599999999977,True
990,bianca_andrade,0.2145928,random_forest,5.0,felipe_prior,0.5244262499999996,0.5309,5.0,0.006473750000000389,False
991,guilherme,0.0552390444444442,random_forest,6.0,guilherme,0.5963574999999997,0.5607,5.0,0.035657499999999676,True
992,victor_hugo,0.20293637499999997,random_forest,7.0,victor_hugo,0.2961894500000001,0.8522,5.0,0.5560105499999999,True
993,pyong,0.04884274722222213,random_forest,8.0,babu,0.5096037000000004,0.517,5.0,0.007396299999999578,False
994,daniel,0.19987706349206344,random_forest,9.0,daniel,0.6214345000000002,0.8081999999999999,5.0,0.1867654999999997,True
995,felipe_prior,0.09933679960317454,random_forest,10.0,felipe_prior,0.47347312499999966,0.5672999999999999,5.0,0.09382687500000025,True
996,gabi,0.07714400138888881,random_forest,11.0,gabi,0.5055989999999998,0.5961,5.0,0.09050100000000016,True
997,marcela,0.05614620833333319,random_forest,12.0,flayslene,0.5521569999999993,0.4976,5.0,0.054556999999999356,False
998,flayslene,0.06051828412698427,random_forest,13.0,flayslene,0.5147530000000001,0.63,5.0,0.11524699999999988,True
999,gizelly_bicalho,0.07524331507936503,random_forest,14.0,babu,0.5080709999999999,0.5478999999999999,5.0,0.039829,False
1000,ivy,0.1509105384920634,random_forest,15.0,ivy,0.46348185000000036,0.7417,5.0,0.27821814999999966,True
1001,mari,0.11476366666666664,random_forest,16.0,manu_gavassi,0.4478035000000004,0.5416,5.0,0.09379649999999956,False
1002,babu,0.12473079087301593,random_forest,17.0,babu,0.48125504999999974,0.5715,5.0,0.09024495000000027,True
1003,lucas_chumbo,0.14889517968074228,knn,1.0,lucas_chumbo,0.572,0.7594,5.0,0.1874,True
1004,petrix,0.2599374852559566,knn,2.0,petrix,0.49513333333333326,0.8027,5.0,0.3075666666666667,True
1005,hadson,0.35043642368483124,knn,3.0,hadson,0.35606666666666675,0.7970999999999999,5.0,0.44103333333333317,True
1006,lucas,0.3383397551833503,knn,4.0,babu,0.5332666666666667,0.6262,5.0,0.09293333333333331,False
1007,bianca_andrade,0.17228906188566487,knn,5.0,felipe_prior,0.33766666666666667,0.5309,5.0,0.19323333333333337,False
1008,guilherme,0.13167413698199262,knn,6.0,guilherme,0.7009,0.5607,5.0,0.1402,True
1009,victor_hugo,0.2478571990249272,knn,7.0,victor_hugo,0.3733333333333334,0.8522,5.0,0.47886666666666655,True
1010,pyong,0.06465099211029848,knn,8.0,pyong,0.5776333333333332,0.517,5.0,0.060633333333333206,True
1011,daniel,0.2530733139367251,knn,9.0,daniel,0.48883333333333334,0.8081999999999999,5.0,0.3193666666666666,True
1012,felipe_prior,0.05600115331183984,knn,10.0,felipe_prior,0.5922333333333334,0.5672999999999999,5.0,0.024933333333333474,True
1013,gabi,0.12468873686141914,knn,11.0,gabi,0.4893666666666667,0.5961,5.0,0.10673333333333324,True
1014,marcela,0.18911693009357558,knn,12.0,flayslene,0.6153333333333334,0.4976,5.0,0.11773333333333341,False
1015,flayslene,0.20622002044507357,knn,13.0,flayslene,0.3333333333333333,0.63,5.0,0.2966666666666667,True
1016,gizelly_bicalho,0.19210505622395216,knn,14.0,babu,0.5987666666666666,0.5478999999999999,5.0,0.050866666666666616,False
1017,ivy,0.17582763230321619,knn,15.0,ivy,0.48710000000000003,0.7417,5.0,0.2546,True
1018,mari,0.22838195591203378,knn,16.0,manu_gavassi,0.4070666666666667,0.5416,5.0,0.13453333333333328,False
1019,babu,0.17593247883410665,knn,17.0,babu,0.48996666666666666,0.5715,5.0,0.08153333333333335,True
1020,lucas_chumbo,0.2613977135029797,lasso,1.0,lucas_chumbo,0.3558916356156063,0.7594,5.0,0.40350836438439364,True
1021,petrix,0.32873788362069545,lasso,2.0,petrix,0.36386656853822674,0.8027,5.0,0.4388334314617732,True
1022,hadson,0.33789971898877175,lasso,3.0,hadson,0.31678727997641815,0.7970999999999999,5.0,0.4803127200235818,True
1023,lucas,0.2528160135629998,lasso,4.0,lucas,0.40211696720672424,0.6262,5.0,0.22408303279327574,True
1024,bianca_andrade,0.18319664741726097,lasso,5.0,felipe_prior,0.4142575095946558,0.5309,5.0,0.11664249040534425,False
1025,guilherme,0.19160533329897808,lasso,6.0,guilherme,0.41233583283196373,0.5607,5.0,0.14836416716803624,True
1026,victor_hugo,0.40803247193252146,lasso,7.0,babu,0.33166693590740204,0.8522,5.0,0.5205330640925979,False
1027,pyong,0.19407043223169476,lasso,8.0,pyong,0.41950682007785134,0.517,5.0,0.09749317992214868,True
1028,daniel,0.3300784156859811,lasso,9.0,daniel,0.3898648004384812,0.8081999999999999,5.0,0.4183351995615187,True
1029,felipe_prior,0.24149009284079784,lasso,10.0,felipe_prior,0.8541671903839139,0.5672999999999999,5.0,0.28686719038391395,True
1030,gabi,0.21494566510957294,lasso,11.0,thelma,0.3505858564021372,0.5961,5.0,0.24551414359786278,False
1031,marcela,0.23682880336879045,lasso,12.0,marcela,0.3609571128498624,0.4976,5.0,0.13664288715013756,True
1032,flayslene,0.2580478030243862,lasso,13.0,flayslene,0.38315601269941946,0.63,5.0,0.24684398730058055,True
1033,gizelly_bicalho,0.17404609118954775,lasso,14.0,babu,0.43113569697658277,0.5478999999999999,5.0,0.11676430302341717,False
1034,ivy,0.3289405699079612,lasso,15.0,rafa,0.41512386136623797,0.7417,5.0,0.32657613863376206,False
1035,mari,0.23745341235909834,lasso,16.0,babu,0.36261032940356314,0.5416,5.0,0.17898967059643683,False
1036,babu,0.18017432086563204,lasso,17.0,babu,0.38121541067611825,0.5715,5.0,0.19028458932388176,True
1037,lucas_chumbo,0.10238874135244488,ridge,1.0,lucas_chumbo,0.5896036596264062,0.7594,5.0,0.1697963403735938,True
1038,petrix,0.21144392739689188,ridge,2.0,petrix,0.4002859571238101,0.8027,5.0,0.40241404287618987,True
1039,hadson,0.28075524795813533,ridge,3.0,hadson,0.45261913504815987,0.7970999999999999,5.0,0.34448086495184005,True
1040,lucas,0.23102215232362924,ridge,4.0,lucas,0.5091189978233677,0.6262,5.0,0.11708100217663231,True
1041,bianca_andrade,0.16595014883864728,ridge,5.0,felipe_prior,0.4276229574131538,0.5309,5.0,0.10327704258684622,False
1042,guilherme,0.11731570987392,ridge,6.0,guilherme,0.5069708958533296,0.5607,5.0,0.053729104146670426,True
1043,victor_hugo,0.3427288189755208,ridge,7.0,victor_hugo,0.2843606135546132,0.8522,5.0,0.5678393864453868,True
1044,pyong,0.17241603162388697,ridge,8.0,pyong,0.5343564778400935,0.517,5.0,0.01735647784009353,True
1045,daniel,0.2653841238289774,ridge,9.0,daniel,0.5057864631076068,0.8081999999999999,5.0,0.30241353689239314,True
1046,felipe_prior,0.2633478743327227,ridge,10.0,felipe_prior,0.9182172558935803,0.5672999999999999,5.0,0.35091725589358036,True
1047,gabi,0.19552446587128744,ridge,11.0,gabi,0.3774918002766114,0.5961,5.0,0.21860819972338857,True
1048,marcela,0.1605890900245295,ridge,12.0,marcela,0.42217476692046735,0.4976,5.0,0.07542523307953264,True
1049,flayslene,0.2115479939277114,ridge,13.0,flayslene,0.45378117886116276,0.63,5.0,0.17621882113883724,True
1050,gizelly_bicalho,0.12845725573900776,ridge,14.0,babu,0.4465631332820217,0.5478999999999999,5.0,0.10133686671797826,False
1051,ivy,0.3094548271887327,ridge,15.0,rafa,0.4446973999904075,0.7417,5.0,0.2970026000095925,False
1052,mari,0.27996540200931613,ridge,16.0,babu,0.3408062846498289,0.5416,5.0,0.2007937153501711,False
1053,babu,0.19547335585168482,ridge,17.0,babu,0.4118654615332119,0.5715,5.0,0.1596345384667881,True
1054,lucas_chumbo,0.23127058272310677,elastic_net,1.0,lucas_chumbo,0.39400137531155727,0.7594,5.0,0.3653986246884427,True
